t,com_x,com_y,com_z,vel_x,vel_y,speed,cp_x,cp_y,cp_margin,roll,pitch,yaw,tilt,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,left_contact,right_contact,state
0.25,-0.005166226927056057,-0.0015627643124927011,0.2323387119912348,0.027868325449914563,-0.039216038374016236,0.04810967916266611,-0.0008774134526079681,-0.0075979412051706855,0.03899362497094379,-0.0007330354035857571,-0.002171477613399223,-0.011662379457685362,0.002171477613399223,-0.011721051356576168,0.033611053403462966,0.03033100016493155,-0.012465328142335058,-0.03688848956292767,0.030335064529638828,1,1,STAND
0.255,-0.005147561155310003,-0.0017621205764935402,0.2323305446119913,-0.02832486651941401,-0.039439380972324335,0.04855680008837855,-0.0095065576871135,-0.00783156223677485,0.0475376267879599,-0.0005046600347227787,-0.001918122712933655,-0.011955424729696632,0.001918122712933655,-0.011780682507297024,0.033463181284672266,0.030457947736417745,-0.012632345572570099,-0.03703155007957228,0.030505904413312232,0,0,STAND
0.26,-0.005134584384961842,-0.0019364490899123894,0.23238821631546366,0.04828450857443874,-0.03313765823246927,0.05856191733035204,0.0022969820273988665,-0.007036733118381856,0.03600731405870635,-2.381005508790142e-05,-0.0007853789920362157,-0.012135712399577517,0.0007853789920362157,-0.01150776057180692,0.033374608903588524,0.030169931546397036,-0.012412550137684511,-0.03711635883220193,0.03018123343586386,0,0,STAND
0.265,-0.005113622785297918,-0.0021031192907282406,0.23264320298530414,-0.007223417278790145,-0.03384825587985544,0.03461043460131196,-0.006226003329263754,-0.007315630188926662,0.044476956344251806,0.0002362261137147445,-0.000644842585637232,-0.012123136714037091,0.000644842585637232,-0.011572025418519233,0.03327106799413604,0.030444582945906448,-0.012412272199747096,-0.03722395196639653,0.030421024560473423,0,0,STAND
0.27,-0.0051042347837078365,-0.0022681858600885362,0.23269707706702425,0.003853091085098682,-0.0340327165632638,0.0342501402564357,-0.004510803774842045,-0.007509709841363409,0.042695583852136766,0.0005113683484798181,-0.0003653030426009663,-0.01219431092700806,0.0005113683484798181,-0.011633491986805494,0.03316298191852525,0.030491110055840903,-0.012491411551962844,-0.037331795283904734,0.030456160047519804,0,0,STAND
0.275,-0.005095302108408528,-0.0024330901807212407,0.23250700840234523,0.0013967860802748273,-0.030376125876761646,0.030408223141691754,-0.004880264996354453,-0.007109535970218701,-0.004329960378158956,0.000795754940565252,6.642972197743004e-05,-0.012281837377615307,0.000795754940565252,-0.011710149711974246,0.03305516363129454,0.030317752540029705,-0.012575657041909417,-0.037439496348377656,0.030264240995781566,0,1,ANKLE_RECOVER
0.28,-0.0051235920668150775,-0.002568389278750293,0.23235823303414785,-0.005910477679311869,-0.025967693124461025,0.02663183870114537,-0.0060332269582414454,-0.006564871627130034,0.044091470755967525,0.0008130800459671712,0.0002505487135288405,-0.01285871926168706,0.0008130800459671712,-0.01176512883710832,0.03293635849476532,0.03017208825848823,-0.012668453227452844,-0.037557632155513096,0.03011494437675638,0,0,STAND
0.285,-0.005147156577422476,-0.00264785901001031,0.23226123680498484,0.03387367516651196,-0.007897253913829061,0.03478207136824743,6.498473673477185e-05,-0.0038630092170758683,0.03792822871454617,0.0007933207689669144,-0.0004499253406617585,-0.012699412545246307,0.0007933207689669144,-0.011856777236549043,0.03285685084091241,0.03020681474360762,-0.012819956839810735,-0.03763684922442595,0.030197097804728748,1,1,STAND
0.29,-0.005132707477663643,-0.0026838792623669586,0.23232262353638278,-0.023399774428045025,-0.005699581450242055,0.024083908984866495,-0.008733705798572002,-0.0035609895650886582,0.04673593342572424,0.0005577205527455273,0.0010673471002446723,-0.011893652445665615,0.0010673471002446723,-0.011867092964538438,0.032767053157373875,0.030087629404531233,-0.012734883827095436,-0.037727607450907835,0.03006124512818663,1,1,STAND
0.295,-0.00513593199578843,-0.002710699642985546,0.23253078144237685,-0.009039894197219983,-0.0032861281563543944,0.009618644673597037,-0.006527707118368373,-0.0032166293936932515,0.04454750322540458,0.0004525545180718352,0.00044150678778712507,-0.011940986873566893,0.0004525545180718352,-0.011854314655208947,0.032717197268541214,0.030325006826913747,-0.01272364168648829,-0.037777455108547874,0.030329399250364097,0,0,STAND
